county,office,district,party,candidate,votes
Total,President,,D,Hillary Clinton,"729,547"
Autauga,President,,D,Hillary Clinton,"5,936"
Baldwin,President,,D,Hillary Clinton,"18,458"
Barbour,President,,D,Hillary Clinton,"4,871"
Bibb,President,,D,Hillary Clinton,"1,874"
Blount,President,,D,Hillary Clinton,"2,156"
Bullock,President,,D,Hillary Clinton,"3,530"
Butler,President,,D,Hillary Clinton,"3,726"
Calhoun,President,,D,Hillary Clinton,"13,242"
Chambers,President,,D,Hillary Clinton,"5,784"
Cherokee,President,,D,Hillary Clinton,"1,547"
Chilton,President,,D,Hillary Clinton,"2,911"
Choctaw,President,,D,Hillary Clinton,"3,109"
Clarke,President,,D,Hillary Clinton,"5,749"
Clay,President,,D,Hillary Clinton,"1,237"
Cleburne,President,,D,Hillary Clinton,684
Coffee,President,,D,Hillary Clinton,"4,221"
Colbert,President,,D,Hillary Clinton,"7,312"
Conecuh,President,,D,Hillary Clinton,"3,080"
Coosa,President,,D,Hillary Clinton,"1,782"
Covington,President,,D,Hillary Clinton,"2,387"
Crenshaw,President,,D,Hillary Clinton,"1,664"
Cullman,President,,D,Hillary Clinton,"3,798"
Dale,President,,D,Hillary Clinton,"4,413"
Dallas,President,,D,Hillary Clinton,"12,836"
DeKalb,President,,D,Hillary Clinton,"3,622"
Elmore,President,,D,Hillary Clinton,"8,443"
Escambia,President,,D,Hillary Clinton,"4,605"
Etowah,President,,D,Hillary Clinton,"10,442"
Fayette,President,,D,Hillary Clinton,"1,362"
Franklin,President,,D,Hillary Clinton,"2,197"
Geneva,President,,D,Hillary Clinton,"1,525"
Greene,President,,D,Hillary Clinton,"4,013"
Hale,President,,D,Hillary Clinton,"4,775"
Henry,President,,D,Hillary Clinton,"2,292"
Houston,President,,D,Hillary Clinton,"10,664"
Jackson,President,,D,Hillary Clinton,"3,673"
Jefferson,President,,D,Hillary Clinton,"156,873"
Lamar,President,,D,Hillary Clinton,"1,036"
Lauderdale,President,,D,Hillary Clinton,"9,952"
Lawrence,President,,D,Hillary Clinton,"3,627"
Lee,President,,D,Hillary Clinton,"21,230"
Limestone,President,,D,Hillary Clinton,"9,468"
Lowndes,President,,D,Hillary Clinton,"4,883"
Macon,President,,D,Hillary Clinton,"7,566"
Madison,President,,D,Hillary Clinton,"62,822"
Marengo,President,,D,Hillary Clinton,"5,615"
Marion,President,,D,Hillary Clinton,"1,432"
Marshall,President,,D,Hillary Clinton,"4,917"
Mobile,President,,D,Hillary Clinton,"72,186"
Monroe,President,,D,Hillary Clinton,"4,332"
Montgomery,President,,D,Hillary Clinton,"58,916"
Morgan,President,,D,Hillary Clinton,"11,254"
Perry,President,,D,Hillary Clinton,"3,824"
Pickens,President,,D,Hillary Clinton,"3,972"
Pike,President,,D,Hillary Clinton,"5,056"
Randolph,President,,D,Hillary Clinton,"2,291"
Russell,President,,D,Hillary Clinton,"9,579"
St Clair,President,,D,Hillary Clinton,"5,589"
Shelby,President,,D,Hillary Clinton,"22,977"
Sumter,President,,D,Hillary Clinton,"4,746"
Talladega,President,,D,Hillary Clinton,"12,121"
Tallapoosa,President,,D,Hillary Clinton,"5,519"
Tuscaloosa,President,,D,Hillary Clinton,"31,762"
Walker,President,,D,Hillary Clinton,"4,497"
Washington,President,,D,Hillary Clinton,"2,374"
Wilcox,President,,D,Hillary Clinton,"4,339"
Winston,President,,D,Hillary Clinton,872
Total,President,,R,Donald J. Trump,"1,318,255"
Autauga,President,,R,Donald J. Trump,"18,172"
Baldwin,President,,R,Donald J. Trump,"72,883"
Barbour,President,,R,Donald J. Trump,"5,454"
Bibb,President,,R,Donald J. Trump,"6,738"
Blount,President,,R,Donald J. Trump,"22,859"
Bullock,President,,R,Donald J. Trump,"1,140"
Butler,President,,R,Donald J. Trump,"4,901"
Calhoun,President,,R,Donald J. Trump,"32,865"
Chambers,President,,R,Donald J. Trump,"7,843"
Cherokee,President,,R,Donald J. Trump,"8,953"
Chilton,President,,R,Donald J. Trump,"15,081"
Choctaw,President,,R,Donald J. Trump,"4,106"
Clarke,President,,R,Donald J. Trump,"7,140"
Clay,President,,R,Donald J. Trump,"5,245"
Cleburne,President,,R,Donald J. Trump,"5,764"
Coffee,President,,R,Donald J. Trump,"15,875"
Colbert,President,,R,Donald J. Trump,"16,746"
Conecuh,President,,R,Donald J. Trump,"3,420"
Coosa,President,,R,Donald J. Trump,"3,381"
Covington,President,,R,Donald J. Trump,"13,267"
Crenshaw,President,,R,Donald J. Trump,"4,513"
Cullman,President,,R,Donald J. Trump,"32,989"
Dale,President,,R,Donald J. Trump,"13,808"
Dallas,President,,R,Donald J. Trump,"5,789"
DeKalb,President,,R,Donald J. Trump,"21,405"
Elmore,President,,R,Donald J. Trump,"27,634"
Escambia,President,,R,Donald J. Trump,"9,935"
Etowah,President,,R,Donald J. Trump,"32,353"
Fayette,President,,R,Donald J. Trump,"6,712"
Franklin,President,,R,Donald J. Trump,"9,466"
Geneva,President,,R,Donald J. Trump,"9,994"
Greene,President,,R,Donald J. Trump,838
Hale,President,,R,Donald J. Trump,"3,173"
Henry,President,,R,Donald J. Trump,"5,632"
Houston,President,,R,Donald J. Trump,"30,728"
Jackson,President,,R,Donald J. Trump,"16,672"
Jefferson,President,,R,Donald J. Trump,"134,768"
Lamar,President,,R,Donald J. Trump,"5,823"
Lauderdale,President,,R,Donald J. Trump,"27,899"
Lawrence,President,,R,Donald J. Trump,"10,833"
Lee,President,,R,Donald J. Trump,"34,617"
Limestone,President,,R,Donald J. Trump,"29,067"
Lowndes,President,,R,Donald J. Trump,"1,751"
Macon,President,,R,Donald J. Trump,"1,431"
Madison,President,,R,Donald J. Trump,"89,520"
Marengo,President,,R,Donald J. Trump,"5,233"
Marion,President,,R,Donald J. Trump,"11,274"
Marshall,President,,R,Donald J. Trump,"29,233"
Mobile,President,,R,Donald J. Trump,"95,116"
Monroe,President,,R,Donald J. Trump,"5,795"
Montgomery,President,,R,Donald J. Trump,"34,003"
Morgan,President,,R,Donald J. Trump,"37,486"
Perry,President,,R,Donald J. Trump,"1,407"
Pickens,President,,R,Donald J. Trump,"5,456"
Pike,President,,R,Donald J. Trump,"7,693"
Randolph,President,,R,Donald J. Trump,"7,705"
Russell,President,,R,Donald J. Trump,"9,210"
St Clair,President,,R,Donald J. Trump,"31,651"
Shelby,President,,R,Donald J. Trump,"73,020"
Sumter,President,,R,Donald J. Trump,"1,581"
Talladega,President,,R,Donald J. Trump,"20,614"
Tallapoosa,President,,R,Donald J. Trump,"13,594"
Tuscaloosa,President,,R,Donald J. Trump,"47,723"
Walker,President,,R,Donald J. Trump,"24,266"
Washington,President,,R,Donald J. Trump,"6,042"
Wilcox,President,,R,Donald J. Trump,"1,742"
Winston,President,,R,Donald J. Trump,"9,228"
Total,President,,I,Gary Johnson,"44,467"
Autauga,President,,I,Gary Johnson,546
Baldwin,President,,I,Gary Johnson,"2,464"
Barbour,President,,I,Gary Johnson,93
Bibb,President,,I,Gary Johnson,124
Blount,President,,I,Gary Johnson,338
Bullock,President,,I,Gary Johnson,22
Butler,President,,I,Gary Johnson,65
Calhoun,President,,I,Gary Johnson,"1,116"
Chambers,President,,I,Gary Johnson,168
Cherokee,President,,I,Gary Johnson,147
Chilton,President,,I,Gary Johnson,228
Choctaw,President,,I,Gary Johnson,52
Clarke,President,,I,Gary Johnson,99
Clay,President,,I,Gary Johnson,93
Cleburne,President,,I,Gary Johnson,90
Coffee,President,,I,Gary Johnson,396
Colbert,President,,I,Gary Johnson,511
Conecuh,President,,I,Gary Johnson,51
Coosa,President,,I,Gary Johnson,53
Covington,President,,I,Gary Johnson,183
Crenshaw,President,,I,Gary Johnson,65
Cullman,President,,I,Gary Johnson,687
Dale,President,,I,Gary Johnson,350
Dallas,President,,I,Gary Johnson,96
DeKalb,President,,I,Gary Johnson,458
Elmore,President,,I,Gary Johnson,738
Escambia,President,,I,Gary Johnson,188
Etowah,President,,I,Gary Johnson,835
Fayette,President,,I,Gary Johnson,109
Franklin,President,,I,Gary Johnson,238
Geneva,President,,I,Gary Johnson,149
Greene,President,,I,Gary Johnson,13
Hale,President,,I,Gary Johnson,54
Henry,President,,I,Gary Johnson,91
Houston,President,,I,Gary Johnson,779
Jackson,President,,I,Gary Johnson,393
Jefferson,President,,I,Gary Johnson,"6,645"
Lamar,President,,I,Gary Johnson,62
Lauderdale,President,,I,Gary Johnson,987
Lawrence,President,,I,Gary Johnson,250
Lee,President,,I,Gary Johnson,"2,030"
Limestone,President,,I,Gary Johnson,"1,055"
Lowndes,President,,I,Gary Johnson,32
Macon,President,,I,Gary Johnson,69
Madison,President,,I,Gary Johnson,"6,621"
Marengo,President,,I,Gary Johnson,104
Marion,President,,I,Gary Johnson,181
Marshall,President,,I,Gary Johnson,678
Mobile,President,,I,Gary Johnson,"3,291"
Monroe,President,,I,Gary Johnson,88
Montgomery,President,,I,Gary Johnson,"1,486"
Morgan,President,,I,Gary Johnson,"1,168"
Perry,President,,I,Gary Johnson,23
Pickens,President,,I,Gary Johnson,49
Pike,President,,I,Gary Johnson,257
Randolph,President,,I,Gary Johnson,124
Russell,President,,I,Gary Johnson,281
St Clair,President,,I,Gary Johnson,684
Shelby,President,,I,Gary Johnson,"2,965"
Sumter,President,,I,Gary Johnson,57
Talladega,President,,I,Gary Johnson,411
Tallapoosa,President,,I,Gary Johnson,233
Tuscaloosa,President,,I,Gary Johnson,"1,873"
Walker,President,,I,Gary Johnson,455
Washington,President,,I,Gary Johnson,73
Wilcox,President,,I,Gary Johnson,22
Winston,President,,I,Gary Johnson,131
Total,President,,I,Jill Stein,"9,391"
Autauga,President,,I,Jill Stein,105
Baldwin,President,,I,Jill Stein,456
Barbour,President,,I,Jill Stein,18
Bibb,President,,I,Jill Stein,17
Blount,President,,I,Jill Stein,89
Bullock,President,,I,Jill Stein,10
Butler,President,,I,Jill Stein,13
Calhoun,President,,I,Jill Stein,262
Chambers,President,,I,Jill Stein,44
Cherokee,President,,I,Jill Stein,26
Chilton,President,,I,Jill Stein,52
Choctaw,President,,I,Jill Stein,6
Clarke,President,,I,Jill Stein,17
Clay,President,,I,Jill Stein,16
Cleburne,President,,I,Jill Stein,20
Coffee,President,,I,Jill Stein,104
Colbert,President,,I,Jill Stein,107
Conecuh,President,,I,Jill Stein,10
Coosa,President,,I,Jill Stein,14
Covington,President,,I,Jill Stein,36
Crenshaw,President,,I,Jill Stein,14
Cullman,President,,I,Jill Stein,134
Dale,President,,I,Jill Stein,62
Dallas,President,,I,Jill Stein,24
DeKalb,President,,I,Jill Stein,152
Elmore,President,,I,Jill Stein,112
Escambia,President,,I,Jill Stein,37
Etowah,President,,I,Jill Stein,164
Fayette,President,,I,Jill Stein,24
Franklin,President,,I,Jill Stein,54
Geneva,President,,I,Jill Stein,24
Greene,President,,I,Jill Stein,5
Hale,President,,I,Jill Stein,12
Henry,President,,I,Jill Stein,17
Houston,President,,I,Jill Stein,144
Jackson,President,,I,Jill Stein,90
Jefferson,President,,I,Jill Stein,"1,554"
Lamar,President,,I,Jill Stein,15
Lauderdale,President,,I,Jill Stein,222
Lawrence,President,,I,Jill Stein,31
Lee,President,,I,Jill Stein,364
Limestone,President,,I,Jill Stein,202
Lowndes,President,,I,Jill Stein,11
Macon,President,,I,Jill Stein,49
Madison,President,,I,Jill Stein,"1,254"
Marengo,President,,I,Jill Stein,13
Marion,President,,I,Jill Stein,26
Marshall,President,,I,Jill Stein,158
Mobile,President,,I,Jill Stein,791
Monroe,President,,I,Jill Stein,17
Montgomery,President,,I,Jill Stein,490
Morgan,President,,I,Jill Stein,218
Perry,President,,I,Jill Stein,6
Pickens,President,,I,Jill Stein,19
Pike,President,,I,Jill Stein,48
Randolph,President,,I,Jill Stein,19
Russell,President,,I,Jill Stein,68
St Clair,President,,I,Jill Stein,130
Shelby,President,,I,Jill Stein,480
Sumter,President,,I,Jill Stein,14
Talladega,President,,I,Jill Stein,106
Tallapoosa,President,,I,Jill Stein,52
Tuscaloosa,President,,I,Jill Stein,390
Walker,President,,I,Jill Stein,95
Washington,President,,I,Jill Stein,22
Wilcox,President,,I,Jill Stein,7
Winston,President,,I,Jill Stein,29
Total,President,,,Write-ins,"21,712"
Autauga,President,,,Write-ins,214
Baldwin,President,,,Write-ins,954
Barbour,President,,,Write-ins,33
Bibb,President,,,Write-ins,66
Blount,President,,,Write-ins,146
Bullock,President,,,Write-ins,8
Butler,President,,,Write-ins,27
Calhoun,President,,,Write-ins,379
Chambers,President,,,Write-ins,61
Cherokee,President,,,Write-ins,60
Chilton,President,,,Write-ins,97
Choctaw,President,,,Write-ins,19
Clarke,President,,,Write-ins,26
Clay,President,,,Write-ins,33
Cleburne,President,,,Write-ins,35
Coffee,President,,,Write-ins,171
Colbert,President,,,Write-ins,239
Conecuh,President,,,Write-ins,24
Coosa,President,,,Write-ins,22
Covington,President,,,Write-ins,67
Crenshaw,President,,,Write-ins,11
Cullman,President,,,Write-ins,265
Dale,President,,,Write-ins,116
Dallas,President,,,Write-ins,47
DeKalb,President,,,Write-ins,189
Elmore,President,,,Write-ins,333
Escambia,President,,,Write-ins,80
Etowah,President,,,Write-ins,370
Fayette,President,,,Write-ins,42
Franklin,President,,,Write-ins,85
